id	H vs not-H
AMRDT1_000926	0
AMRDT1_000227	0
AMRDT1_000392	0
DT041104	0
DT041334	0
DT041300	0
AMRDT1_000163	0
AMRDT1_000166	0
AMRDT1_000470	0
AMRDT1_000594	0
AMRDT1_000724	0
DT040211	0
DT040221	0
DT040506	0
DT040523	0
AMRDT1_000527	0
AMRDT1_000530	0
AMRDT1_000536	0
DT040536	0
DT040391	0
AMRDT1_000298	0
DT041073	0
DT041212	0
DT041495	0
DT040596	0
DT040702	0
DT040853	0
DT041761	0
AMRDT1_000311	0
AMRDT1_000343	0
DT040064	0
DT040267	0
AMRDT1_000500	0
DT040070	0
DT040913	0
DT040693	0
DT041357	0
DT041421	0
DT041180	0
DT041009	0
DT041341	0
AMRDT1_000428	0
AMRDT1_000598	0
DT040217	0
DT040271	0
AMRDT1_000761	0
DT041756	0
AMRDT1_000062	0
AMRDT1_000223	0
AMRDT1_000368	0
DT041013	0
DT040394	0
DT041723	0
DT041726	0
AMRDT1_000332	0
AMRDT1_000482	0
AMRDT1_000346	0
AMRDT1_000371	0
AMRDT1_000431	0
AMRDT1_000551	0
AMRDT1_000657	0
AMRDT1_000554	0
AMRDT1_000644	0
AMRDT1_000679	0
DT040054	0
DT040081	0
DT040220	0
DT040239	0
DT040529	0
DT040551	0
DT040533	0
DT040636	0
DT040673	0
DT040690	0
DT040834	0
DT041035	0
DT041084	0
DT041110	0
DT041118	0
DT041153	0
DT041158	0
DT041239	0
DT041256	0
DT041308	0
DT041589	0
DT041762	0
DT041522	0
DT041562	0
DT041570	0
AMRDT1_000413	0
DT040804	0
DT041203	0
DT041206	0
DT040240	0
DT041644	0
DT041780	0
DT041454	0
DT040021	0
DT040120	0
DT040486	0
AMRDT1_000206	0
AMRDT1_000455	0
DT040230	0
DT041346	0
AMRDT1_000365	0
DT040566	0
DT040753	0
AMRDT1_000668	0
AMRDT1_000263	0
DT040357	0
AMRDT1_000131	0
AMRDT1_000419	0
DT041043	0
DT040477	0
AMRDT1_000494	0
DT040474	0
DT040139	0
DT040719	0
DT040509	0
DT040409	0
DT041228	0
DT041451	0
DT041247	0
AMRDT1_000116	0
AMRDT1_000237	0
AMRDT1_000211	0
AMRDT1_000281	0
AMRDT1_000464	0
AMRDT1_000667	0
AMRDT1_000886	0
DT040889	0
DT041611	0
DT041638	0
DT041652	0
AMRDT1_000050	0
DT040715	0
DT041146	0
AMRDT1_000671	0
AMRDT1_000563	0
AMRDT1_000247	0
AMRDT1_000254	0
AMRDT1_000295	0
DT040599	0
DT040603	0
DT041578	0
DT041581	0
DT041456	0
AMRDT1_000246	0
DT041649	0
DT040140	0
DT041289	0
AMRDT1_000447	0
AMRDT1_000448	0
DT041261	0
DT040817	0
DT040254	0
DT041459	0
DT041622	0
DT041626	0
DT040161	0
AMRDT1_000937	0
AMRDT1_000098	0
AMRDT1_000095	0
AMRDT1_000777	0
DT040532	0
AMRDT1_000830	0
DT040883	0
DT041573	0
DT041696	0
AMRDT1_000137	0
AMRDT1_000233	0
AMRDT1_000927	0
DT041059	0
DT041735	0
DT041738	0
DT041744	0
DT041023	0
DT041115	0
DT041092	0
AMRDT1_000275	0
AMRDT1_000222	0
2011002487	0
2011002404	0
2011002405	0
2011002456	0
2011002546	0
2011002547	0
2011002094	0
2011002442	0
2011002428	0
2011002420	0
F6.2Y_4	0
E6.1Y_5	0
C6.1Z_1	0
F6.2Z_2	0
F6.2Y_1	0
F6.2Z_3	0
F6.2Z_4	0
E6.1Y_4	0
F6.2Z_1	0
A6.2Y_2	0
B7.2Y_1	0
A6.1Y_1	0
B6.1Y_4	0
C6.2Y_3	0
A6.2Z_1	0
A6.2Y_1	0
B4.2Y_4	0
A6.2Y_5	0
B6.1Y_3	0
F6.2Y_5	0
A6.2Y_4	0
A6.2Z_5	0
C6.1Z_3	0
B4.2Y_3	0
B6.1Y_2	0
B4.2Y_2	0
B4.2Y_1	0
F6.2Z_5	0
A6.2Z_3	0
B6.2Z_1	0
A6.1Y_3	0
C6.2Z_2	0
C6.2Z_1	0
A6.1Y_2	0
B6.2Z_4	0
C6.1Z_5	0
A6.2Y_4_2	0
A6.2Z_2	0
B6.2Z_5	0
B6.2Z_3	0
B6.2Z_2	0
A6.1Y_5	0
F6.2Y_2	0
A6.2Y_3	0
B7.2Y_2	0
C11.2Z_5	0
C6.1Z_2	0
F6.1X_4	0
E5.2Y_5	0
E5.2Y_2	0
F6.1X_5	0
F6.1X_1	0
C6.2Z_3	0
E6.2Z_3	0
C6.1Y_3	0
E6.2Z_1	0
C6.1Y_1	0
E5.2Y_4	0
E6.2Z_5	0
C6.2Z_4	0
C6.2Z_3_2	0
F6.1X_2	0
E6.2Z_4	0
C6.1Y_4	0
A4.1Z_4	0
C6.2Y_4	0
C6.1Y_2	0
A4.1Z_1	0
E6.2Z_1_2	0
C6.2Y_2	0
F6.1X_3	0
B4.2Y_5	0
C6.1Y_5	0
E6.1Y_2	0
C11.2Z_4	0
A11.1Z_5	0
C8.1Z_2	0
C8.1Y_5	0
A8.2Z_1	0
C11.2Z_3	0
A11.1Z_2	0
A11.2Z_2	0
A10.2Z_5	0
C8.2Y_1	0
C8.1Y_1	0
C8.1Z_3	0
C8.2Z_1	0
A8.2Y_3	0
C8.2Y_4	0
C8.1Z_5	0
C8.2Z_3	0
C11.2Y_5	0
C8.2Y_5	0
C8.1Y_4	0
C8.1Y_2	0
A8.2Y_4	0
A8.2Y_5	0
C8.1Z_1	0
C8.1Y_3	0
A8.2Z_4	0
A8.2Z_3	0
C8.1Z_4	0
A8.2Y_2	0
C8.2Y_2	0
A8.2Z_2	0
C8.2Z_2	0
C8.2Z_5	0
C8.2Y_3	0
A8.2Z_5	0
C11.2Y_2	0
A11.1Z_4	0
A11.1Z_1	0
F11.2Z_5	0
A11.2Z_1	0
F11.2Z_1	0
E11.2Z_2	0
F11.2X_2	0
A12.2Y_4	0
E11.2Y_4	0
F11.2Y_2	0
B11.2X_2	0
F11.2X_4	0
B11.2X_1	0
B11.2X_4	0
F11.2Y_4	0
A12.2Y_3	0
F11.2Y_3	0
F11.2Y_1	0
E11.2Y_1	0
E11.2Y_3	0
B11.2X_5	0
F11.2X_1	0
F11.2X_3	0
A11.1Z_5_2	0
E11.2Z_3	0
E11.2Z_4	0
A11.2Z_4	0
C11.2Z_5_2	0
A11.2Z_3	0
E11.2Y_2	0
A11.2Z_5	0
C11.2Y_3	0
A12.2Y_1	0
E11.2Y_5	0
C11.2Y_4	0
F11.2Z_2	0
A12.2Y_2	0
C11.2Z_1	0
A12.2Y_5	0
E11.2Z_5	0
C11.2Z_2	0
F11.2Y_5	0
F11.2Z_4	0
F11.2X_5	0
C11.2Y_1	0
B11.2X_3	0
C8.2Z_4	0
A12.1Z_4	0
A12.1Z_3	0
A11.2Y_1	0
A11.2Y_2	0
A11.2Y_3	0
A11.2Y_5	0
A12.1Z_1	0
A12.1Z_2	0
A12.2Z_1	0
A12.2Z_2	0
A12.2Z_3	0
A12.2Z_4	0
A12.1Z_5	0
A10.2Z_2	0
T+	0
B7.2Y_4	0
B7.2Y_5	0
F6.2Y_3	0
C6.2Y_5	0
A11.2Y_4	0
B7.2Y_3	0
A11.1Z_3	0
12_096718_0026	0
12_097455_0029	0
12_099807_0031	0
12_098829_0020	0
12_098829_0021	0
12_099741_0026	0
12_103620_0008	0
12_103187_0007	0
13_033429_0012	0
13_035196_0014	0
13_035608_0005	0
13_035989_0012	0
13_036025_0005	0
13_036816_0021	0
13_037307_0025	0
13_039854_0022	0
13_039854_0021	0
13_040654_0015	0
13_050086_0017	0
13_050464_0018	0
13_050464_0020	0
13_051091_0018	0
13_051091_0020	0
13_051715_0012	0
13_052193_0018	0
13_051715_0015	0
13_052193_0016	0
13_053247_0025	0
13_052193_0020	0
13_052928_0019	0
13_052928_0020	0
13_070631_0019	0
13_072312_0016	0
13_070612_0019	0
13_070678_0019	0
13_070771_0003	0
13_075600_0016	0
13_075611_0010	0
13_075826_0002	0
13_076079_0029	0
13_076204_0029	0
13_078165_0017	0
13_079148_0029	0
12_101671_0012	0
13_035577_0017	0
13_076820_0002	0
13_035181_0020	0
13_035982_0013	0
13_035997_0011	0
13_037748_0024	0
13_050536_0014	0
13_076554_0025	0
13_050086_0018	0
13_051705_0021	0
12_099102_0004	0
13_078168_0016	0
12_104199_0021	0
12_104215_0006	0
12_099741_0023	0
12_100429_0010	0
12_102707_0012	0
12_103113_0010	0
13_076079_0028	0
12_099807_0032	0
12_100336_0006	0
13_034705_0005	0
13_035577_0016	0
13_035989_0010	0
13_038223_0013	0
13_038934_0002	0
13_052952_0003	0
13_052955_0002	0
13_079139_0024	0
13_079139_0025	0
13_079139_0026	0
13_079148_0022	0
13_039859_0011	0
13_051091_0019	0
13_051212_0009	0
13_052144_0025	0
13_078165_0016	0
13_077580_0011	0
13_073557_0017	0
13_072886_0012	0
13_036816_0024	0
13_077605_0020	0
13_077605_0021	0
13_072308_0022	0
13_051705_0023	0
13_076554_0026	0
13_076554_0027	0
13_072312_0017	0
13_036840_0005	0
13_038223_0012	0
13_049625_0003	0
13_051153_0020	0
13_070187_0028	0
13_072308_0018	0
13_070671_0016	0
13_070671_0017	0
13_077004_0023	0
13_071926_0021	0
13_071934_0013	0
12_101719_0009	0
12_101725_0005	0
12_101725_0006	0
13_078767_0018	0
13_070678_0017	0
13_037799_0012	0
13_072399_0007	0
13_075600_0013	0
13_076554_0036	0
13_076079_0027	0
13_078168_0017	0
13_079942_0021	0
12_098888_0010	0
13_039399_0020	0
13_051153_0019	0
13_079145_0014	0
12_099296_0029	0
13_076554_0029	0
12_100809_0006	0
12_103113_0011	0
13_037748_0025	0
13_070191_0023	0
13_070187_0031	0
13_070208_0004	0
13_076204_0028	0
13_079139_0031	0
13_080523_0026	0
13_079148_0025	0
12_101316_0012	0
13_035201_0013	0
13_052193_0021	0
13_052193_0022	0
13_075572_0016	0
13_035181_0019	0
13_036816_0022	0
13_037307_0027	0
13_037315_0017	0
13_038912_0005	0
13_052187_0007	0
13_072763_0012	0
12_097053_0034	0
12_099603_0002	0
13_039399_0021	0
13_049929_0002	0
13_051705_0020	0
13_076612_0014	0
12_099525_0004	0
13_072395_0007	0
13_070612_0016	0
13_076554_0023	0
12_101390_0017	0
13_071802_0008	0
13_052144_0024	0
13_078767_0021	0
13_079139_0023	0
13_079148_0021	0
13_039456_0013	0
13_050086_0019	0
13_070631_0022	0
13_052928_0018	0
13_039008_0008	0
13_052908_0019	0
13_076210_0012	0
13_076155_0007	0
12_104681_0003	0
13_035196_0011	0
13_035577_0018	0
13_035608_0006	0
13_040537_0010	0
13_050502_0016	0
13_035196_0013	0
13_036816_0023	0
13_036818_0016	0
13_036818_0017	0
13_051692_0006	0
13_070671_0020	0
13_070678_0018	0
13_072308_0020	0
13_070678_0020	0
12_101390_0013	0
12_097485_0027	0
12_097455_0030	0
12_097485_0028	0
13_050119_0009	0
13_035602_0007	0
13_077004_0021	0
13_070671_0021	0
13_077605_0018	0
13_077605_0017	0
13_078693_0003	0
12_099382_0014	0
12_102707_0013	0
13_034220_0008	0
13_034220_0009	0
13_038173_0012	0
13_070210_0008	0
13_072399_0006	0
13_067077_0020	0
13_070210_0009	0
13_071926_0020	0
13_077011_0018	0
13_078687_0027	0
13_078698_0020	0
13_078767_0020	0
13_079148_0027	0
13_039907_0014	0
13_076554_0024	0
13_076623_0012	0
13_075402_0002	0
13_078767_0014	0
13_078767_0015	0
13_075670_0006	0
13_075600_0014	0
13_053840_0021	0
13_033415_0021	0
13_071934_0014	0
13_052202_0011	0
12_099807_0030	0
13_035989_0013	0
13_035989_0011	0
13_050502_0019	0
13_051091_0023	0
13_052928_0017	0
13_052202_0012	0
13_070631_0017	0
13_072312_0015	0
13_072308_0019	0
13_072310_0007	0
13_071926_0018	0
13_072763_0013	0
13_074943_0020	0
13_076554_0035	0
13_076612_0013	0
13_077004_0025	0
13_077004_0024	0
13_077580_0012	0
13_079145_0018	0
13_079203_0007	0
13_079944_0005	0
13_079944_0006	0
13_079944_0007	0
13_080024_0007	0
13_078168_0014	0
13_078168_0015	0
13_035587_0008	0
13_050086_0014	0
13_050110_0009	0
13_050536_0012	0
13_050543_0008	0
13_076554_0033	0
13_076623_0014	0
13_076079_0030	0
13_076204_0026	0
13_076210_0013	0
13_078687_0025	0
13_078767_0016	0
13_039392_0019	0
12_097455_0028	0
13_073557_0018	0
13_080523_0027	0
12_103113_0009	0
13_050464_0019	0
13_051705_0022	0
13_076079_0024	0
13_077004_0022	0
13_080024_0008	0
13_076079_0032	0
13_035584_0011	0
13_039008_0009	0
13_050536_0010	0
13_077605_0016	0
12_098829_0018	0
13_071926_0022	0
13_051091_0024	0
13_079942_0014	0
13_072763_0011	0
13_076623_0013	0
13_078165_0018	0
12_104653_0018	0
13_079139_0034	0
13_052193_0017	0
13_073557_0015	0
12_101409_0013	0
12_104199_0025	0
13_035239_0009	0
13_038173_0013	0
13_039399_0018	0
13_039399_0019	0
13_039456_0012	0
13_051153_0018	0
13_051705_0025	0
13_070182_0002	0
13_071802_0009	0
13_071803_0011	0
13_076554_0031	0
13_076554_0032	0
13_076962_0028	0
13_076079_0033	0
13_080528_0007	0
13_080523_0022	0
13_080523_0023	0
13_080528_0005	0
13_080528_0006	0
13_078698_0018	0
13_051153_0016	0
12_097053_0032	0
13_050558_0008	0
13_080523_0021	0
12_099807_0029	0
13_070671_0019	0
13_076612_0012	0
13_076623_0017	0
13_079148_0028	0
13_076554_0034	0
13_076079_0031	0
13_076623_0018	0
13_071303_0008	0
12_099296_0031	0
12_099807_0035	0
13_035997_0009	0
13_035997_0010	0
13_039399_0017	0
13_039907_0016	0
13_050067_0010	0
13_050567_0008	0
13_070631_0020	0
13_070631_0023	0
13_067063_0022	0
13_067077_0019	0
13_070631_0025	0
13_070678_0021	0
13_076623_0015	0
13_077690_0004	0
13_079139_0029	0
13_079145_0021	0
13_079942_0016	0
13_079942_0017	0
13_080523_0025	0
12_100412_0007	0
12_101670_0015	0
13_035587_0007	0
13_037315_0019	0
13_050464_0016	0
13_052908_0017	0
13_079942_0018	0
13_051153_0017	0
13_078687_0024	0
13_076204_0024	0
13_034762_0007	0
13_072763_0014	0
13_052928_0016	0
13_038165_0017	0
12_099525_0003	0
12_099296_0027	0
12_099296_0030	0
12_101122_0003	0
12_101413_0004	0
12_103572_0014	0
12_104223_0004	0
13_034702_0010	0
13_040654_0016	0
13_050464_0017	0
13_050536_0013	0
13_070187_0029	0
13_070187_0030	0
13_070455_0002	0
13_070631_0018	0
13_072308_0017	0
13_070612_0017	0
13_070612_0018	0
13_070671_0018	0
13_071926_0019	0
13_075572_0021	0
13_075611_0011	0
13_076204_0023	0
13_076612_0016	0
13_076612_0017	0
13_076962_0025	0
13_076962_0026	0
13_077011_0015	0
13_076079_0025	0
13_076210_0014	0
13_078698_0021	0
13_079145_0017	0
13_079145_0020	0
13_079203_0006	0
13_078168_0013	0
13_078767_0019	0
13_072897_0010	0
13_070191_0027	0
13_038165_0018	0
13_071421_0006	0
13_077690_0005	0
13_078698_0023	0
13_052908_0018	0
12_098829_0019	0
12_099296_0028	0
12_101671_0011	0
13_034762_0006	0
13_034764_0006	0
13_034770_0005	0
13_034764_0008	0
13_035196_0012	0
13_076962_0029	0
13_076962_0031	0
13_077011_0016	0
13_076079_0026	0
13_076210_0011	0
13_079942_0015	0
13_067077_0021	0
13_077605_0022	0
13_072886_0011	0
12_104199_0022	0
13_070187_0024	0
13_070187_0027	0
13_075572_0022	0
13_075600_0015	0
13_076554_0028	0
13_079203_0008	0
13_076962_0027	0
13_079139_0033	0
13_079148_0026	0
13_079139_0030	0
13_078687_0031	0
13_078698_0019	0
13_078687_0026	0
12_099296_0026	0
12_099382_0013	0
13_079148_0023	0
12_104199_0024	0
13_050110_0008	0
13_051091_0021	0
13_051091_0022	0
13_075572_0018	0
13_076612_0018	0
13_072312_0014	0
13_079139_0027	0
12_099807_0033	0
13_079942_0020	0
12_101409_0012	0
13_078687_0032	0
13_070191_0022	0
13_070191_0028	0
13_070191_0024	0
13_072007_0003	0
13_072007_0004	0
13_077011_0014	0
13_077004_0019	0
12_102707_0011	0
13_070191_0025	0
13_034762_0008	0
13_033484_0015	0
13_037315_0018	0
13_077605_0019	0
13_037748_0023	0
12_102707_0014	0
13_050567_0009	0
13_050543_0009	0
12_103113_0012	0
13_079139_0036	0
12_097485_0026	0
12_101409_0010	0
12_101670_0013	0
12_101390_0015	0
12_101670_0014	0
12_101719_0008	0
13_034770_0006	0
13_051091_0017	0
13_051212_0010	0
13_051705_0019	0
13_051715_0014	0
13_070187_0026	0
13_070631_0021	0
13_071303_0007	0
13_075588_0004	0
13_075572_0017	0
13_075670_0005	0
13_075611_0009	0
13_076204_0027	0
13_076155_0008	0
13_079198_0005	0
13_080523_0020	0
12_099741_0025	0
13_070191_0026	0
13_076204_0025	0
12_098829_0022	0
12_097053_0030	0
13_033484_0016	0
13_050086_0015	0
13_050536_0011	0
13_050502_0017	0
13_050558_0006	0
13_079145_0019	0
13_072308_0021	0
12_099807_0028	0
12_101719_0007	0
13_053840_0020	0
13_072392_0006	0
13_072395_0008	0
13_072886_0013	0
13_073557_0016	0
13_034764_0007	0
13_039859_0012	0
13_079139_0035	0
12_101671_0010	0
13_051705_0026	0
13_052193_0019	0
13_076623_0016	0
13_037748_0026	0
13_076612_0015	0
13_076962_0024	0
13_050502_0020	0
13_037307_0024	0
13_039854_0019	0
13_050558_0007	0
13_052144_0023	0
13_052202_0010	0
13_070187_0025	0
13_077011_0017	0
13_078687_0028	0
13_050502_0018	0
13_068677_0015	0
12_099741_0024	0
12_101719_0006	0
13_037799_0013	0
12_101390_0012	0
12_101409_0011	0
13_076554_0030	0
13_070631_0024	0
13_040654_0017	0
13_078687_0030	0
13_075600_0017	0
13_078165_0019	0
13_078698_0022	0
13_072308_0023	0
13_039907_0015	0
13_072308_0024	0
13_080523_0024	0
13_053840_0022	0
12_097053_0031	0
12_097053_0033	0
13_039907_0017	0
13_036816_0020	0
13_037307_0026	0
13_053840_0019	0
12_104653_0017	0
13_039399_0016	0
13_075572_0019	0
13_075572_0020	0
13_079139_0032	0
13_079145_0016	0
13_036818_0018	0
13_039854_0020	0
13_039392_0018	0
13_078184_0008	0
13_078687_0029	0
13_071302_0009	0
13_052908_0020	0
13_071302_0008	0
13_079145_0015	0
13_071303_0009	0
13_079148_0024	0
13_076962_0023	0
12_100330_0005	0
13_071802_0010	0
13_052144_0022	0
13_050022_0021	0
13_050067_0009	0
13_050110_0007	0
13_050022_0022	0
13_051715_0013	0
13_079942_0019	0
13_053298_0015	0
13_055082_0019	0
13_055677_0032	0
13_055711_0009	0
13_056186_0027	0
13_054410_0021	0
13_055677_0038	0
13_056186_0031	0
13_056186_0035	0
13_056186_0036	0
13_055677_0028	0
13_055082_0015	0
13_056186_0029	0
13_054425_0023	0
13_055736_0024	0
13_053247_0031	0
13_055677_0030	0
13_055677_0034	0
13_053901_0014	0
13_055677_0031	0
13_056186_0032	0
13_055147_0004	0
13_055119_0017	0
13_054410_0022	0
13_055082_0016	0
13_053844_0020	0
13_055677_0036	0
13_055082_0017	0
13_056186_0025	0
13_055706_0006	0
13_055119_0020	0
13_053247_0030	0
13_053247_0032	0
13_053844_0027	0
13_056186_0034	0
13_053260_0005	0
13_054442_0005	0
13_054445_0009	0
13_056186_0026	0
13_053901_0018	0
13_055082_0020	0
13_055677_0033	0
13_055082_0018	0
13_056186_0033	0
13_053247_0026	0
13_053247_0034	0
13_053247_0028	0
13_053298_0012	0
13_055146_0002	0
13_055677_0035	0
13_053247_0027	0
13_053247_0029	0
13_053298_0013	0
13_054410_0023	0
13_054410_0024	0
13_053247_0033	0
13_054410_0020	0
13_054425_0024	0
13_055082_0014	0
13_055119_0016	0
13_055677_0037	0
13_055677_0029	0
13_056186_0030	0
13_068583_0026	0
13_068583_0028	0
13_066528_0025	0
13_066568_0012	0
13_067695_0003	0
13_068677_0013	0
13_068142_0021	0
13_068583_0025	0
13_068142_0025	0
13_068142_0026	0
13_068583_0030	0
13_067048_0009	0
13_068583_0027	0
13_068142_0020	0
13_069003_0015	0
13_068276_0015	0
13_069655_0016	0
13_066568_0013	0
13_068583_0024	0
13_068677_0014	0
13_068142_0023	0
13_068142_0022	0
13_068276_0014	0
13_066528_0027	0
13_067625_0010	0
13_068248_0023	0
13_068231_0011	0
13_067004_0025	0
13_067004_0028	0
13_067077_0016	0
13_069692_0003	0
13_066989_0002	0
13_066528_0026	0
13_067625_0011	0
13_067668_0007	0
13_069655_0013	0
13_069655_0014	0
13_069655_0015	0
13_068583_0029	0
13_067004_0030	0
13_067004_0031	0
13_067077_0018	0
13_068231_0009	0
13_068276_0016	0
13_069008_0026	0
13_067004_0032	0
13_068583_0023	0
13_067004_0029	0
13_069008_0020	0
13_069003_0016	0
13_066568_0011	0
13_068142_0027	0
13_068248_0024	0
13_068142_0024	0
13_069704_0008	0
13_063533_0024	0
13_063543_0006	0
13_062811_0012	0
13_062367_0007	0
13_062796_0019	0
13_064439_0027	0
13_064439_0031	0
13_063517_0024	0
13_063533_0027	0
13_063517_0023	0
13_064439_0028	0
13_064884_0031	0
13_064439_0030	0
13_063992_0033	0
13_062796_0022	0
13_061062_0022	0
13_061111_0022	0
13_063517_0028	0
13_064439_0036	0
13_061111_0024	0
13_061111_0020	0
13_063517_0022	0
13_064898_0019	0
13_061111_0025	0
13_060181_0008	0
13_064439_0032	0
13_064439_0033	0
13_063992_0031	0
13_060581_0012	0
13_061111_0023	0
13_064884_0030	0
13_064439_0035	0
13_063517_0026	0
13_064439_0029	0
13_063517_0021	0
13_063992_0030	0
13_061111_0026	0
13_060581_0014	0
13_061111_0019	0
13_061111_0021	0
13_062806_0013	0
13_060285_0021	0
13_063517_0025	0
13_063992_0032	0
13_060581_0015	0
13_063533_0025	0
13_063517_0029	0
13_060285_0017	0
13_063533_0028	0
13_064898_0017	0
13_064898_0018	0
13_060181_0009	0
13_060285_0019	0
13_063992_0029	0
13_060285_0018	0
13_063517_0027	0
13_061185_0016	0
13_060285_0020	0
13_023676_0020	0
13_023650_0039	0
13_022132_0022	0
13_022169_0014	0
13_020683_0016	0
13_023650_0033	0
13_022169_0014_2	0
13_021033_0025	0
13_022169_0018	0
13_022537_0022	0
13_021033_0023	0
13_021033_0022	0
13_021055_0012	0
13_021055_0014	0
13_021649_0021	0
13_022204_0010	0
13_022132_0027	0
13_021657_0008	0
13_021649_0025	0
13_021649_0026	0
13_020632_0019	0
13_022537_0024	0
13_022169_0015	0
13_023030_0022	0
13_022990_0021	0
13_021073_0006	0
13_021075_0006	0
13_022132_0028	0
13_022132_0026	0
13_021044_0018	0
13_021657_0007	0
13_022132_0023	0
13_021649_0023	0
13_022132_0029	0
13_022537_0023	0
13_020106_0018	0
13_022541_0022	0
13_023650_0037	0
13_023650_0035	0
13_023650_0036	0
13_023676_0019	0
13_020683_0017	0
13_021677_0008	0
13_022132_0025	0
13_021649_0024	0
13_021677_0007	0
13_020106_0017	0
13_023650_0034	0
13_020632_0020	0
13_020672_0008	0
13_020697_0007	0
13_021033_0024	0
13_021055_0013	0
13_074064_0029	0
13_074064_0034	0
13_074521_0011	0
13_072399_0008	0
13_074844_0017	0
13_074064_0033	0
13_074517_0026	0
13_072868_0013	0
13_074064_0026	0
13_074064_0027	0
13_074116_0018	0
13_068677_0016	0
13_071934_0016	0
13_072399_0009	0
13_074080_0004	0
13_073557_0019	0
13_074517_0027	0
13_072868_0015	0
13_074064_0030	0
13_074064_0032	0
13_074116_0019	0
13_074844_0022	0
13_072070_0002	0
13_072886_0014	0
13_071957_0012	0
13_072761_0014	0
13_074534_0007	0
13_074844_0016	0
13_074844_0023	0
13_072761_0013	0
13_074525_0023	0
13_074116_0017	0
13_074116_0020	0
13_072761_0015	0
13_073557_0020	0
13_074064_0031	0
13_074517_0023	0
13_074517_0024	0
13_074525_0022	0
13_074064_0028	0
13_074534_0008	0
13_073560_0010	0
13_074517_0025	0
13_073615_0004	0
13_074521_0010	0
13_074934_0013	0
13_074934_0014	0
13_074934_0016	0
13_074064_0035	0
13_074844_0018	0
13_071934_0015	0
13_074844_0020	0
13_074934_0015	0
13_074844_0021	0
13_074116_0016	0
12_109564_0036	0
12_109638_0007	0
12_108779_0009	0
13_012562_0016	0
12_108705_0015	0
12_109163_0010	0
12_108705_0014	0
12_109242_0011	0
13_012272_0019	0
12_109163_0011	0
13_010823_0017	0
13_010779_0017	0
13_010823_0016	0
12_108705_0012	0
12_109242_0010	0
12_109311_0003	0
12_108779_0008	0
13_011166_0022	0
12_109628_0015	0
13_012689_0023	0
13_012699_0010	0
12_109608_0021	0
12_108717_0011	0
13_010779_0016	0
13_010823_0018	0
12_108687_0021	0
12_109564_0029	0
12_109216_0016	0
12_109231_0006	0
12_109638_0005	0
13_011166_0021	0
13_012272_0020	0
13_012272_0017	0
13_012689_0024	0
13_012689_0021	0
12_109242_0012	0
12_109564_0032	0
13_011729_0003	0
12_108705_0013	0
12_109137_0023	0
12_109571_0003	0
12_109608_0018	0
12_109628_0014	0
13_011190_0015	0
13_011691_0015	0
13_012689_0019	0
13_012689_0022	0
13_010779_0015	0
12_109231_0007	0
12_109216_0015	0
12_109231_0008	0
12_109564_0031	0
13_012198_0014	0
13_012272_0018	0
13_012214_0010	0
12_109608_0019	0
13_011734_0008	0
13_031885_0024	0
13_031885_0025	0
13_033849_0010	0
13_029870_0014	0
13_029874_0008	0
13_030281_0008	0
13_032962_0017	0
13_033042_0012	0
13_031887_0015	0
13_032238_0027	0
13_031396_0021	0
13_033439_0006	0
13_033784_0006	0
13_034177_0002	0
13_030923_0014	0
13_031396_0022	0
13_029063_0010	0
13_029917_0009	0
13_031396_0023	0
13_034209_0011	0
13_033042_0013	0
13_032978_0014	0
13_029448_0021	0
13_030931_0019	0
13_032235_0016	0
13_033021_0005	0
13_029906_0014	0
13_032235_0018	0
13_032238_0023	0
13_033766_0018	0
13_034193_0015	0
13_031885_0022	0
13_033784_0007	0
13_032962_0018	0
13_034193_0016	0
13_034220_0007	0
13_027539_0009	0
13_030931_0020	0
13_030260_0016	0
13_030281_0010	0
13_032235_0017	0
13_032978_0012	0
13_030923_0013	0
12_108687_0020	0
12_109216_0016_2	0
12_108717_0013	0
12_109231_0008_2	0
12_109628_0015_2	0
12_109564_0029_2	0
12_109242_0010_2	0
12_108687_0021_2	0
12_109216_0015_2	0
12_109564_0030	0
12_108687_0018	0
12_109628_0013	0
12_109564_0031_2	0
12_109564_0037	0
12_109311_0003_2	0
12_109638_0006	0
12_109638_0007_2	0
12_109571_0003_2	0
12_109242_0012_2	0
13_040654_0019	0
13_086318_0017	0
12_108779_0008_2	0
12_108786_0006	0
12_108779_0009_2	0
12_108786_0007	0
12_109137_0023_2	0
12_109564_0033	0
12_109564_0034	0
13_040654_0018	0
13_041148_0016	0
12_108687_0019	0
12_109564_0032_2	0
13_086318_0018	0
12_109137_0022	0
12_108717_0012	0
12_109163_0010_2	0
12_109163_0011_2	0
13_086318_0021	0
AMR_167	0
Ab_13821	0
Ab_13583b	0
Ab_12838b	0
Ab_14706b	0
Ab_12722b	0
Ab_12676b	0
Ab_12775b	0
CI_7257	0
CI_7259	0
CI_7261	0
CI_7262	0
CI_7263	0
CI_7033	0
CI_7034	0
CI_7035	0
CI_7036	0
CI_7260	0
CI_7258	0
CI_7432	0
CI_7433	0
CI_7434	0
CI_7435	0
CI_7436	0
CI_8363	0
CI_8364	0
CI_8365	0
CI_8366	0
CI_7264	0
CI_7186	0
CI_7187	0
CI_7188	0
CI_9106	0
CI_9107	0
CI_9108	0
CI_9109	0
CI_9110	0
CI_9113	0
CI_9114	0
CI_9115	0
CI_9116	0
CI_9117	0
CI_9118	0
