id	Project	Year	Date.num	Province	Region	Source	Sample type	CGF	eCGF	eCGF_100	eCGF95	MLST-ST	MLST-CC
18_6227	FNC	2018	43312	AB	West	Human	Stool	853.011	40	0853.011.001	853.011	934	ST-934
18_4715	FNC	2018	43277	AB	West	Human	Stool	853.011	40	0853.011.001	853.011	934	ST-934
19_06621	FNC	2019	43699	AB	West	Human	Stool	853.011	40	0853.011.001	853.011	934	ST-934
18_3476	FNC	2018	43230	AB	West	Human	Stool	853.011	40	0853.011.001	853.011	934	ST-934
19_06204	FNC	2019	43684	AB	West	Human	Stool	853.011	40	0853.011.001	853.011	934	ST-934
18_3356	FNC	2018	43228	AB	West	Human	Stool	853.011	40	0853.011.001	853.011	-	-
18_1726	FNC	2018	43167	AB	West	Human	Undefined	853.001	40	0853.001.006	853.001	403	ST-403 complex
18_5935	FNC	2018	43305	AB	West	Human	Stool	853.001	40	0853.001.006	853.001	403	ST-403 complex
18_6375	FNC	2018	43315	AB	West	Human	Stool	853.001	39	0853.001.002	853.001	6674	ST-403 complex
19_05336	FNC	2019	43650	AB	West	Human	Stool	853.001	40	0853.001.006	853.001	6674	ST-403 complex
19_05710	FNC	2019	43664	AB	West	Human	Stool	853.001	40	0853.001.006	853.001	6674	ST-403 complex
18_2037	FNC	2018	43181	BC	West	Human	Stool	853.001	40	0853.001.006	853.001	403	ST-403 complex
18_7267	FNC	2018	43341	AB	West	Human	Stool	695.01	40	0695.010.002	695.01	1244	ST-61 complex
07_4268	FNC	2007	39302	ON	Central	Human	Stool	695.006	40	0695.006.001	695.006	1244	ST-61 complex
07_6424	FNC	2007	39372	ON	Central	Human	Stool	695.006	40	0695.006.001	695.006	1244	ST-61 complex
18_2482	FNC	2018	43200	AB	West	Human	Stool	695.006	40	0695.006.001	695.006	1244	ST-61 complex
19_06349	FNC	2019	43670	QC	East	Human	Stool	695.006	40	0695.006.001	695.006	1244	ST-61 complex
19_04560	FNC	2019	43614	AB	West	Human	Stool	695.006	40	0695.006.001	695.006	1244	ST-61 complex
18_3810	FNC	2018	43244	AB	West	Human	Stool	695.014	40	0695.014.005	695.014	1244	ST-61 complex
13_038165_0017	MBS	2013	41411	Undefined	Central	Chicken	Fecal	695.006	40	0695.006.001	695.006	61	ST-61 complex
08_1700	FNC	2007	39301	ON	Central	Chicken	Undefined	695.006	40	0695.006.001	695.006	61	ST-61 complex
19_06623	FNC	2019	43699	AB	West	Human	Stool	695.006	40	0695.006.001	695.006	61	ST-61 complex
18_6044	FNC	2018	43307	AB	West	Human	Stool	695.006	40	0695.006.001	695.006	61	ST-61 complex
13_044781_0017	MBS	2013	41435	Undefined	Central	Chicken	Breast	695.006	40	0695.006.001	695.006	61	ST-61 complex
18_3938	FNC	2018	43250	AB	West	Human	Stool	695.006	40	0695.006.001	695.006	61	ST-61 complex
06_7864	FNC	2006	39080	ON	Central	Human	Stool	695.006	40	0695.006.001	695.006	61	ST-61 complex
18_7839	FNC	2018	43356	AB	West	Human	Stool	695.006	40	0695.006.001	695.006	61	ST-61 complex
18_3511	FNC	2018	43235	AB	West	Human	Stool	695.007	40	0695.007.003	695.007	61	ST-61 complex
18_0426	FNC	2018	43124	AB	West	Human	Stool	695.006	40	0695.006.001	695.006	61	ST-61 complex
00_6387	Walkerton	2000	Undefined	ON	Central	Human	Undefined	239.003	40	0239.003.001	239.003	806	ST-21 complex
18_3645	FNC	2018	43237	AB	West	Human	Stool	239.003	40	0239.003.001	239.003	806	ST-21 complex
18_9640	FNC	2018	43419	AB	West	Human	Stool	239.003	40	0239.003.001	239.003	806	ST-21 complex
19_06019	FNC	2019	43675	AB	West	Human	Stool	239.003	40	0239.003.001	239.003	806	ST-21 complex
07_5041	FNC	2007	39321	ON	Central	Human	Stool	239.003	40	0239.003.001	239.003	806	ST-21 complex
07_6215	FNC	2007	39365	ON	Central	Human	Stool	239.003	40	0239.003.001	239.003	806	ST-21 complex
13_076079_0031	MBS	2013	41542	AB	West	Chicken	Fecal	172.001	39	0172.001.003	172.001	-	-
18_6039	FNC	2018	43307	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	21	ST-21 complex
19_04562	FNC	2019	43613	AB	West	Human	Stool	169.011	39	0169.011.003	169.011	-	-
00_6386	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
00_6201	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
00_5077	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
00_3451	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	39	0169.001.002	169.001	169	ST-21 complex
00_2533	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
00_3084	Walkerton	2000	Undefined	ON	Central	Human	Undefined	176.005	40	0176.005.002	176.005	169	ST-21 complex
00_2861	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
00_2853	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
00_6388	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
00_3086	Walkerton	2000	Undefined	ON	Central	Human	Undefined	176.005	40	0176.005.002	176.005	169	ST-21 complex
00_6199	Walkerton	2000	Undefined	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	169	ST-21 complex
13_041897_0010	MBS	2013	41424	AB	West	Chicken	Fecal	238.004	40	0238.004.002	238.004	-	-
18_8692	FNC	2018	43383	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	21	ST-21 complex
19_06566	FNC	2019	43693	AB	West	Human	Stool	173.004	40	0173.004.001	173.004	21	ST-21 complex
13_047528_0019	MBS	2013	41473	Undefined	Central	Chicken	Breast	168.004	38	0168.004.001	168.004	21	ST-21 complex
13_064884_0027	MBS	2013	41500	QC	East	Chicken	Thigh	169.001	40	0169.001.002	169.001	1209	ST-21 complex
19_06762	FNC	2019	43700	AB	West	Human	Stool	176.005	40	0176.005.002	176.005	-	-
07_6623	FNC	2007	39379	ON	Central	Human	Stool	169.001	39	0169.001.002	169.001	21	ST-21 complex
08_5603	FNC	2008	39672	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	982	ST-21 complex
07_7328	FNC	2007	39237	ON	Central	Chicken	Undefined	169.001	40	0169.001.002	169.001	982	ST-21 complex
08_5925	FNC	2008	39675	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	982	ST-21 complex
07_5038	FNC	2007	39321	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	982	ST-21 complex
07_5133	FNC	2007	39324	ON	Central	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
13_088603_0029	MBS	2013	41597	AB	West	Chicken	Carcass	169.001	40	0169.001.002	169.001	982	ST-21 complex
17_3352	FNC	2017	42873	ON	Central	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
06_6309	FNC	2006	38993	ON	Central	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
06_7630	FNC	2006	39058	ON	Central	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
13_093183_0022	MBS	2013	41599	ON	Central	Chicken	Breast	173.004	40	0173.004.001	173.004	982	ST-21 complex
08_0938	FNC	2008	39493	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	982	ST-21 complex
06_7579	FNC	2006	38915	ON	Central	Cattle	Undefined	169.001	40	0169.001.002	169.001	982	ST-21 complex
13_058988_0023	MBS	2013	41511	QC	East	Chicken	Breast	169.001	39	0169.001.002	169.001	982	ST-21 complex
13_058988_0022	MBS	2013	41511	QC	East	Chicken	Thigh	169.004	38	0169.004.001	169.004	982	ST-21 complex
07_6017	FNC	2007	39353	ON	Central	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
08_0107	FNC	2008	39456	ON	Central	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
08_7035	FNC	2008	39714	ON	Central	Human	Undefined	169.001	40	0169.001.002	169.001	982	ST-21 complex
08_0016	FNC	2008	39451	ON	Central	Human	Stool	176.005	40	0176.005.002	176.005	982	ST-21 complex
18_3653	FNC	2018	43237	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
18_6116	FNC	2018	43307	BC	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
18_0427	FNC	2018	43124	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
18_4498	FNC	2018	43270	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
18_4709	FNC	2018	43277	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
19_06619	FNC	2019	43697	AB	West	Human	Stool	176.005	40	0176.005.002	176.005	982	ST-21 complex
13_060680_0021	MBS	2013	41517	ON	Central	Chicken	Breast	176.004	38	0176.004.003	176.004	982	ST-21 complex
18_6118	FNC	2018	43307	BC	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
18_6226	FNC	2018	43312	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
18_4472	FNC	2018	43266	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
18_5670	FNC	2018	43298	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	-	-
17_1347	FNC	2017	42797	ON	Central	Human	Stool	169.001	38	0169.001.009	169.001	982	ST-21 complex
06_5177	FNC	2006	38954	ON	Central	Human	Stool	169.001	40	0169.001.002	169.001	982	ST-21 complex
13_014767_0025	MBS	2013	41326	AB	West	Chicken	Fecal	169.001	40	0169.001.002	169.001	2862	ST-21 complex
13_014767_0026	MBS	2013	41325	AB	West	Chicken	Fecal	181.001	40	0181.001.002	181.001	2862	ST-21 complex
13_014793_0042	MBS	2013	41325	AB	West	Chicken	Carcass	169.011	40	0169.011.002	169.011	2862	ST-21 complex
13_014793_0043	MBS	2013	41326	AB	West	Chicken	Breast	169.001	40	0169.001.002	169.001	2862	ST-21 complex
13_092737_0020	MBS	2013	41598	AB	West	Chicken	Breast	173.008	39	0173.008.005	173.008	2862	ST-21 complex
12_099807_0029	MBS	2012	41236	ON	Central	Chicken	Breast	176.005	39	0176.005.002	176.005	2862	ST-21 complex
19_04715	FNC	2019	43620	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
18_4258	FNC	2018	43258	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
13_014793_0044	MBS	2013	41326	ON	Central	Chicken	Breast	176.005	39	0176.005.002	176.005	2862	ST-21 complex
13_045685_0024	MBS	2013	41437	AB	West	Chicken	Fecal	169.001	39	0169.001.008	169.001	2862	ST-21 complex
12_105491_0024	MBS	2012	41249	AB	West	Chicken	Fecal	169.001	39	0169.001.002	169.001	2862	ST-21 complex
12_105634_0022	MBS	2012	41249	AB	West	Chicken	Carcass	169.012	40	0169.012.002	169.012	2862	ST-21 complex
13_076612_0012	MBS	2013	41543	AB	West	Chicken	Thigh	169.001	40	0169.001.002	169.001	2862	ST-21 complex
13_090104_0015	MBS	2013	41590	AB	West	Chicken	Fecal	169.001	40	0169.001.002	169.001	2862	ST-21 complex
19_06622	FNC	2019	43699	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
13_088155_0031	MBS	2013	41590	ON	Central	Chicken	Fecal	176.001	40	0176.001.002	176.001	2862	ST-21 complex
18_8694	FNC	2018	43383	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
18_5930	FNC	2018	43305	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
19_05087	FNC	2019	43635	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
18_4144	FNC	2018	43257	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
18_6585	FNC	2018	43321	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
12_106284_0019	MBS	2012	41253	AB	West	Chicken	Thigh	169.012	40	0169.012.002	169.012	2862	ST-21 complex
17_3774	FNC	2017	42887	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
19_05911	FNC	2019	43669	AB	West	Human	Stool	735.006	40	0735.006.003	735.006	459	ST-42 complex
13_043577_0025	MBS	2013	41430	ON	Central	Chicken	Fecal	735.005	39	0735.005.001	735.005	459	ST-42 complex
08_2964	FNC	2007	39139	ON	Central	Cattle	Undefined	731.001	40	0731.001.005	731.001	459	ST-42 complex
12_102707_0014	MBS	2012	41249	ON	Central	Chicken	Carcass	898.001	40	0898.001.001	898.001	-	-
07_3509	FNC	2007	39274	ON	Central	Human	Stool	898.004	40	0898.004.002	898.004	3531	ST-42 complex
19_06620	FNC	2019	43697	AB	West	Human	Stool	898.004	40	0898.004.002	898.004	42	ST-42 complex
06_7576	FNC	2006	38909	ON	Central	Cattle	Undefined	898.004	40	0898.004.002	898.004	42	ST-42 complex
18_7269	FNC	2018	43341	AB	West	Human	Stool	898.004	40	0898.004.002	898.004	42	ST-42 complex
06_7583	FNC	2006	38922	ON	Central	Cattle	Undefined	898.004	40	0898.004.002	898.004	42	ST-42 complex
13_079139_0036	MBS	2013	41551	BC	West	Chicken	Fecal	898.004	40	0898.004.002	898.004	42	ST-42 complex
18_5672	FNC	2018	43298	AB	West	Human	Stool	735.005	40	0735.005.001	735.005	-	-
18_5671	FNC	2018	43298	AB	West	Human	Stool	735.005	40	0735.005.001	735.005	-	-
18_1547	FNC	2018	43160	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
18_4710	FNC	2018	43277	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
18_8534	FNC	2018	43376	BC	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
19_04885	FNC	2019	43629	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
17_3775	FNC	2017	42887	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
18_9088	FNC	2018	43396	ON	Central	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
19_05554	FNC	2019	43656	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
18_2479	FNC	2018	43200	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
18_3806	FNC	2018	43244	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
18_5927	FNC	2018	43305	AB	West	Human	Stool	903.005	40	0903.005.002	903.005	22	ST-22 complex
13_097145_0003	MBS	2013	41612	ON	Central	Chicken	Thigh	904.001	40	0904.001.002	904.001	22	ST-22 complex
13_094772_0024	MBS	2013	41605	ON	Central	Chicken	Fecal	904.001	40	0904.001.002	904.001	22	ST-22 complex
18_7272	FNC	2018	43341	AB	West	Human	Stool	904.001	40	0904.001.002	904.001	22	ST-22 complex
19_06441	FNC	2019	43682	QC	East	Human	Stool	904.001	40	0904.001.002	904.001	22	ST-22 complex
13_021657_0010	MBS	2013	41382	Undefined	Central	Chicken	Breast	904.001	40	0904.001.002	904.001	-	-
13_023676_0025	MBS	2013	41389	AB	West	Chicken	Breast	904.001	40	0904.001.002	904.001	-	-
13_037315_0018	MBS	2013	41409	AB	West	Chicken	Carcass	904.001	40	0904.001.002	904.001	22	ST-22 complex
13_003767_0015	MBS	2013	41288	BC	West	Chicken	Fecal	904.001	40	0904.001.002	904.001	22	ST-22 complex
12_101409_0012	MBS	2012	41242	BC	West	Chicken	Carcass	903.001	39	0903.001.001	903.001	22	ST-22 complex
13_088597_0038	MBS	2013	41590	ON	Central	Chicken	Fecal	904.001	40	0904.001.002	904.001	6631	ST-22 complex
13_088603_0027	MBS	2013	41597	QC	East	Chicken	Carcass	904.001	40	0904.001.002	904.001	6631	ST-22 complex
13_077605_0019	MBS	2013	41558	BC	West	Chicken	Thigh	904.001	40	0904.001.002	904.001	22	ST-22 complex
17_8490	FNC	2017	43063	ON	Central	Human	Blood	904.001	40	0904.001.002	904.001	22	ST-22 complex
18_0758	FNC	2018	43132	ON	Central	Human	Stool	904.001	40	0904.001.002	904.001	22	ST-22 complex
13_005189_0011	MBS	2013	41291	ON	Central	Chicken	Breast	904.001	40	0904.001.002	904.001	22	ST-22 complex
13_074844_0019	MBS	2013	41536	AB	West	Chicken	Fecal	904.001	40	0904.001.002	904.001	22	ST-22 complex
16_1833	FNC	2016	42436	ON	Central	Human	Stool	904.001	40	0904.001.002	904.001	-	-
06_5264	FNC	2006	38959	ON	Central	Human	Stool	904.001	40	0904.001.002	904.001	22	ST-22 complex
18_6110	FNC	2018	43307	BC	West	Human	Stool	904.001	40	0904.001.002	904.001	22	ST-22 complex
19_04713	FNC	2019	43620	AB	West	Human	Stool	735.005	40	0735.005.001	735.005	42	ST-42 complex
19_05342	FNC	2019	43651	AB	West	Human	Stool	735.005	40	0735.005.001	735.005	42	ST-42 complex
13_050567_0009	MBS	2013	41453	Undefined	Central	Chicken	Carcass	735.005	39	0735.005.001	735.005	42	ST-42 complex
19_05705	FNC	2019	43666	AB	West	Human	Stool	735.005	40	0735.005.001	735.005	42	ST-42 complex
06_7515	FNC	2006	39044	ON	Central	Human	Undefined	735.005	40	0735.005.001	735.005	42	ST-42 complex
07_7321	FNC	2007	39230	ON	Central	Chicken	Undefined	735.005	40	0735.005.001	735.005	42	ST-42 complex
07_7322	FNC	2007	39230	ON	Central	Chicken	Undefined	735.005	40	0735.005.001	735.005	42	ST-42 complex
07_7323	FNC	2007	39230	ON	Central	Chicken	Undefined	735.005	40	0735.005.001	735.005	42	ST-42 complex
06_4095	FNC	2006	38726	ON	Central	Chicken	Undefined	735.005	40	0735.005.001	735.005	42	ST-42 complex
06_2859	FNC	2005	38601	ON	Central	Chicken	Undefined	735.005	40	0735.005.001	735.005	42	ST-42 complex
18_8530	FNC	2018	43376	BC	West	Human	Stool	898.001	40	0898.001.001	898.001	42	ST-42 complex
18_5650	FNC	2018	43294	AB	West	Human	Stool	898.001	40	0898.001.001	898.001	42	ST-42 complex
18_6114	FNC	2018	43307	BC	West	Human	Stool	898.001	40	0898.001.001	898.001	42	ST-42 complex
19_06045	FNC	2019	43677	AB	West	Human	Stool	898.001	40	0898.001.001	898.001	42	ST-42 complex
CA10SH18599006601	CIPARS	2018	43168	BC	West	Turkey	Fecal	898.001	40	0898.001.001	898.001	42	ST-42 complex
13_021044_0024	MBS	2013	41347	BC	West	Chicken	Breast	898.001	40	0898.001.004	898.001	42	ST-42 complex
13_003767_0016	MBS	2013	41288	BC	West	Chicken	Fecal	898.001	39	0898.001.004	898.001	42	ST-42 complex
12_109564_0030	MBS	2012	41261	BC	West	Chicken	Fecal	898.001	39	0898.001.001	898.001	42	ST-42 complex
12_108687_0018	MBS	2012	41260	BC	West	Chicken	Fecal	898.001	39	0898.001.001	898.001	42	ST-42 complex
18_1213	FNC	2018	43147	AB	West	Human	Undefined	735.025	39	0735.025.001	735.025	-	-
18_8836	FNC	2018	43389	AB	West	Human	Stool	735.025	39	0735.025.001	735.025	-	-
08_2969	FNC	2008	39541	ON	Central	Cattle	Fecal	731.001	40	0731.001.005	731.001	459	ST-42 complex
08_1680	FNC	2008	39521	ON	Central	Human	Stool	731.001	40	0731.001.005	731.001	459	ST-42 complex
06_1494	FNC	2005	38449	ON	Central	Swine	Undefined	731.001	40	0731.001.005	731.001	459	ST-42 complex
06_7581	FNC	2006	38915	ON	Central	Cattle	Undefined	731.001	40	0731.001.005	731.001	459	ST-42 complex
08_2971	FNC	2008	39540	ON	Central	Cattle	Fecal	731.001	40	0731.001.005	731.001	459	ST-42 complex
08_2970	FNC	2008	39540	ON	Central	Cattle	Fecal	731.001	40	0731.001.005	731.001	459	ST-42 complex
18_2582	FNC	2018	43202	AB	West	Human	Stool	735.006	40	0735.006.005	735.006	459	ST-42 complex
18_8842	FNC	2018	43389	AB	West	Human	Stool	735.006	40	0735.006.005	735.006	459	ST-42 complex
18_5173	FNC	2018	43292	ON	Central	Human	Stool	735.006	40	0735.006.005	735.006	459	ST-42 complex
18_4377	FNC	2018	43264	AB	West	Human	Stool	735.006	40	0735.006.005	735.006	459	ST-42 complex
07_4077	FNC	2007	39290	ON	Central	Human	Stool	731.001	40	0731.001.005	731.001	3514	ST-42 complex
13_088597_0029	MBS	2013	41590	QC	East	Chicken	Fecal	738.001	39	0738.001.001	738.001	459	ST-42 complex
18_8804	FNC	2018	43386	ON	Central	Human	Stool	731.001	40	0731.001.005	731.001	459	ST-42 complex
18_4146	FNC	2018	43257	AB	West	Human	Stool	735.005	40	0735.005.001	735.005	459	ST-42 complex
18_4260	FNC	2018	43258	AB	West	Human	Stool	735.005	40	0735.005.001	735.005	459	ST-42 complex
13_093879_0010	MBS	2013	41603	AB	West	Chicken	Fecal	735.007	40	0735.007.002	735.007	459	ST-42 complex
13_094342_0019	MBS	2013	41604	AB	West	Chicken	Thigh	735.007	40	0735.007.002	735.007	459	ST-42 complex
13_093883_0006	MBS	2013	41603	AB	West	Chicken	Breast	735.007	39	0735.007.002	735.007	459	ST-42 complex
13_094772_0022	MBS	2013	41605	AB	West	Chicken	Fecal	735.007	40	0735.007.002	735.007	459	ST-42 complex
12_104673_0023	MBS	2012	41247	AB	West	Chicken	Carcass	735.007	40	0735.007.002	735.007	459	ST-42 complex
18_6874	FNC	2018	43329	ON	Central	Human	Stool	735.007	40	0735.007.002	735.007	459	ST-42 complex
19_06043	FNC	2019	43677	AB	West	Human	Stool	735.007	40	0735.007.002	735.007	459	ST-42 complex
17_2558	FNC	2017	42846	ON	Central	Human	Stool	735.007	40	0735.007.002	735.007	459	ST-42 complex
17_5856	FNC	2017	42964	ON	Central	Human	Stool	735.007	40	0735.007.002	735.007	459	ST-42 complex
18_2802	FNC	2018	43209	AB	West	Human	Stool	735.007	39	0735.007.002	735.007	459	ST-42 complex
18_0268	FNC	2018	43116	AB	West	Human	Stool	169.001	40	0169.001.002	169.001	2862	ST-21 complex
18_7841	FNC	2018	43356	AB	West	Human	Stool	181.001	40	0181.001.001	181.001	982	ST-21 complex
19_01452	FNC	2019	43501	BC	West	Human	Stool	173.008	39	0173.008.002	173.008	982	ST-21 complex
18_4491	FNC	2018	43270	AB	West	Human	Stool	172.001	38	0172.001.003	172.001	-	-
08_6876	FNC	2008	39706	ON	Central	Human	Undefined	169.005	39	0169.005.004	169.005	21	ST-21 complex
19_04559	FNC	2019	43613	AB	West	Human	Stool	169.005	40	0169.005.004	169.005	-	-
18_4378	FNC	2018	43264	AB	West	Human	Stool	169.005	40	0169.005.004	169.005	21	ST-21 complex
13_086668_0015	MBS	2013	41585	QC	East	Chicken	Breast	176.007	40	0176.007.002	176.007	861	ST-21 complex
13_088603_0023	MBS	2013	41591	Undefined	Central	Chicken	Thigh	176.007	40	0176.007.002	176.007	861	ST-21 complex
18_6108	FNC	2018	43307	BC	West	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
19_06563	FNC	2019	43694	AB	West	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
17_5403	FNC	2017	42951	ON	Central	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
17_6806	FNC	2017	42997	ON	Central	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
17_6807	FNC	2017	42997	ON	Central	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
18_7819	FNC	2018	43356	ON	Central	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
19_06243	FNC	2019	43680	QC	East	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
18_4065	FNC	2018	43255	ON	Central	Human	Stool	176.007	40	0176.007.002	176.007	861	ST-21 complex
17_7401	FNC	2017	43020	ON	Central	Human	Stool	176.007	38	0176.007.002	176.007	861	ST-21 complex
